last_updated,entity_id,state
2023-01-16 18:07:53.695582,device_tracker.sm_a336b,Cate Home
2023-01-16 18:08:50.539770,sensor.sm_a336b_battery_power,0.0
2023-01-16 18:13:11.886559,device_tracker.sm_a336b,Cate Home
2023-01-16 18:18:12.800536,device_tracker.sm_a336b,Cate Home
2023-01-16 18:18:48.423207,device_tracker.sm_a336b,Cate Home
2023-01-16 18:19:17.917864,sensor.sm_a336b_battery_power,0.0
2023-01-16 18:24:16.022331,device_tracker.sm_a336b,Cate Home
2023-01-16 18:28:28.999241,device_tracker.sm_a336b,Cate Home
2023-01-16 18:28:40.013469,device_tracker.sm_a336b,Cate Home
2023-01-16 18:29:45.583538,device_tracker.sm_a336b,Cate Home
2023-01-16 18:35:17.177530,device_tracker.sm_a336b,Cate Home
2023-01-16 18:39:25.960066,sensor.sm_a336b_battery_temperature,16.3
2023-01-16 18:39:25.995446,sensor.sm_a336b_battery_power,0.0
2023-01-16 18:40:39.875655,device_tracker.sm_a336b,Cate Home
2023-01-16 18:40:47.995964,device_tracker.sm_a336b,Cate Home
2023-01-16 18:46:45.700609,device_tracker.sm_a336b,Cate Home
2023-01-16 18:51:52.547921,device_tracker.sm_a336b,Cate Home
2023-01-16 18:55:06.528111,device_tracker.sm_a336b,Cate Home
2023-01-16 18:55:12.341692,device_tracker.sm_a336b,Cate Home
2023-01-16 18:57:22.343298,device_tracker.sm_a336b,Cate Home
2023-01-16 19:02:53.607783,device_tracker.sm_a336b,Cate Home
2023-01-16 19:06:37.243076,sensor.sm_a336b_battery_power,0.0
2023-01-16 19:08:24.598288,device_tracker.sm_a336b,Cate Home
2023-01-16 19:08:53.468698,sensor.sm_a336b_battery_power,0.0
2023-01-16 19:29:53.887287,sensor.sm_a336b_battery_level,93
2023-01-16 19:29:54.108070,sensor.sm_a336b_battery_temperature,19.6
2023-01-16 19:29:54.188445,sensor.sm_a336b_battery_power,-0.01
2023-01-16 19:29:54.999112,sensor.sm_a336b_battery_power,-0.01
2023-01-16 19:29:56.379212,device_tracker.sm_a336b,home
2023-01-16 19:31:22.819489,device_tracker.sm_a336b,home
2023-01-16 19:32:29.748697,device_tracker.sm_a336b,home
2023-01-16 19:37:32.595370,device_tracker.sm_a336b,home
2023-01-16 19:37:49.532184,device_tracker.sm_a336b,home
2023-01-16 19:40:07.424170,device_tracker.sm_a336b,home
2023-01-16 19:43:19.265720,device_tracker.sm_a336b,home
2023-01-16 19:48:49.216575,device_tracker.sm_a336b,home
2023-01-16 19:50:05.705298,device_tracker.sm_a336b,home
2023-01-16 19:50:13.566017,device_tracker.sm_a336b,home
2023-01-16 19:54:19.509200,device_tracker.sm_a336b,home
2023-01-16 19:59:50.154690,device_tracker.sm_a336b,home
2023-01-16 19:59:52.801523,sensor.sm_a336b_battery_level,92
2023-01-16 19:59:52.836957,sensor.sm_a336b_battery_temperature,21.5
2023-01-16 19:59:52.870626,sensor.sm_a336b_battery_power,0.0
2023-01-16 20:04:59.334666,device_tracker.sm_a336b,home
2023-01-16 20:12:29.625487,device_tracker.sm_a336b,home
2023-01-16 20:12:29.868313,sensor.sm_a336b_battery_temperature,20.4
2023-01-16 20:12:29.869348,sensor.sm_a336b_battery_power,0.0
2023-01-16 20:22:18.868132,device_tracker.sm_a336b,home
2023-01-16 20:23:00.053490,device_tracker.sm_a336b,home
2023-01-16 20:23:07.076550,device_tracker.sm_a336b,home
2023-01-16 20:25:37.549177,device_tracker.sm_a336b,home
2023-01-16 20:27:42.321788,sensor.sm_a336b_battery_temperature,21.6
2023-01-16 20:27:42.322854,sensor.sm_a336b_battery_power,0.0
2023-01-16 20:29:52.962917,sensor.sm_a336b_battery_temperature,22.7
2023-01-16 20:29:52.963952,sensor.sm_a336b_battery_power,0.0
2023-01-16 20:47:11.310282,device_tracker.sm_a336b,home
2023-01-16 20:47:13.187201,sensor.sm_a336b_battery_level,91
2023-01-16 20:47:13.188249,sensor.sm_a336b_battery_temperature,25.9
2023-01-16 20:47:13.190770,sensor.sm_a336b_battery_power,0.0
2023-01-16 20:47:19.886921,device_tracker.sm_a336b,home
2023-01-16 20:47:56.022798,device_tracker.sm_a336b,home
2023-01-16 20:51:51.444344,sensor.sm_a336b_battery_temperature,24.7
2023-01-16 20:51:51.445372,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:00:40.205465,sensor.sm_a336b_battery_temperature,21.4
2023-01-16 21:00:40.242542,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:07:36.142385,device_tracker.sm_a336b,home
2023-01-16 21:07:46.685852,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:09:06.731252,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:09:30.756120,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:09:32.794177,device_tracker.sm_a336b,home
2023-01-16 21:10:41.694584,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:10:41.776381,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:10:42.599066,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:10:42.629978,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:10:42.716726,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:10:42.736850,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:11:53.384727,device_tracker.sm_a336b,home
2023-01-16 21:12:04.232702,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:12:15.868580,sensor.sm_a336b_battery_temperature,20.3
2023-01-16 21:12:15.869220,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:12:17.793544,device_tracker.sm_a336b,home
2023-01-16 21:20:13.380993,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:25:33.520991,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:25:34.949764,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:26:48.134285,device_tracker.sm_a336b,home
2023-01-16 21:26:59.114853,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:34:53.711979,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:34:54.536818,device_tracker.sm_a336b,home
2023-01-16 21:40:35.803154,sensor.sm_a336b_battery_power,-0.01
2023-01-16 21:40:40.528367,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:40:43.058970,device_tracker.sm_a336b,home
2023-01-16 21:40:50.359847,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:42:18.971279,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:42:18.981885,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:42:18.990659,device_tracker.sm_a336b,home
2023-01-16 21:42:19.011233,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:42:20.396973,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:42:20.400197,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:42:20.401859,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:42:20.449929,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:42:36.940796,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:43:53.350789,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:44:01.982958,device_tracker.sm_a336b,home
2023-01-16 21:44:15.466617,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:45:55.640644,device_tracker.sm_a336b,home
2023-01-16 21:45:56.084350,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:46:14.805004,sensor.sm_a336b_battery_level,90
2023-01-16 21:46:14.806105,sensor.sm_a336b_battery_temperature,19.3
2023-01-16 21:46:14.806939,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:50:31.854264,device_tracker.sm_a336b,home
2023-01-16 21:50:31.972697,sensor.sm_a336b_battery_temperature,19.2
2023-01-16 21:50:32.135377,sensor.sm_a336b_battery_power,0.0
2023-01-16 21:50:51.749844,device_tracker.sm_a336b,home
2023-01-16 21:51:45.325972,device_tracker.sm_a336b,home
2023-01-16 21:57:16.377118,device_tracker.sm_a336b,home
2023-01-16 22:01:38.153305,sensor.sm_a336b_battery_temperature,19.1
2023-01-16 22:01:38.154290,sensor.sm_a336b_battery_power,0.0
2023-01-16 22:02:48.171189,device_tracker.sm_a336b,home
2023-01-16 22:08:19.472706,device_tracker.sm_a336b,home
2023-01-16 22:13:50.284706,device_tracker.sm_a336b,home
2023-01-16 22:14:29.466042,device_tracker.sm_a336b,home
2023-01-16 22:16:13.436214,device_tracker.sm_a336b,home
2023-01-16 22:16:38.747876,sensor.sm_a336b_battery_temperature,20.2
2023-01-16 22:16:38.748841,sensor.sm_a336b_battery_power,0.0
2023-01-16 22:16:54.307560,sensor.sm_a336b_battery_power,0.0
2023-01-16 22:19:10.832986,device_tracker.sm_a336b,home
2023-01-16 22:19:50.263890,device_tracker.sm_a336b,home
2023-01-16 22:20:32.102692,sensor.sm_a336b_battery_temperature,22.5
2023-01-16 22:20:32.103662,sensor.sm_a336b_battery_power,0.0
2023-01-16 22:24:50.874758,device_tracker.sm_a336b,home
2023-01-16 22:30:21.098044,device_tracker.sm_a336b,home
2023-01-16 22:35:45.071398,device_tracker.sm_a336b,home
2023-01-16 22:35:52.490686,device_tracker.sm_a336b,home
2023-01-16 22:41:23.223964,device_tracker.sm_a336b,home
2023-01-16 22:42:02.504004,sensor.sm_a336b_battery_temperature,21.4
2023-01-16 22:42:02.504998,sensor.sm_a336b_battery_power,0.0
2023-01-16 22:42:03.257281,sensor.sm_a336b_battery_power,0.0
2023-01-16 22:50:35.199510,device_tracker.sm_a336b,home
2023-01-16 22:52:25.931549,device_tracker.sm_a336b,home
2023-01-16 22:57:38.696644,device_tracker.sm_a336b,home
2023-01-16 22:57:56.812254,device_tracker.sm_a336b,home
2023-01-16 23:03:03.201732,device_tracker.sm_a336b,home
2023-01-16 23:03:03.576039,sensor.sm_a336b_battery_power,-0.01
2023-01-16 23:03:11.224222,device_tracker.sm_a336b,home
2023-01-16 23:07:03.307777,device_tracker.sm_a336b,home
2023-01-16 23:07:09.715618,device_tracker.sm_a336b,home
2023-01-16 23:07:45.553625,device_tracker.sm_a336b,home
2023-01-16 23:07:56.326451,device_tracker.sm_a336b,home
2023-01-16 23:08:57.481908,device_tracker.sm_a336b,home
2023-01-16 23:13:59.371767,device_tracker.sm_a336b,home
2023-01-16 23:14:26.972420,device_tracker.sm_a336b,home
2023-01-16 23:14:52.832950,device_tracker.sm_a336b,home
2023-01-16 23:14:58.368386,sensor.sm_a336b_battery_level,88
2023-01-16 23:14:58.369398,sensor.sm_a336b_battery_temperature,28.3
2023-01-16 23:14:58.370242,sensor.sm_a336b_battery_power,0.0
2023-01-16 23:26:08.182625,sensor.sm_a336b_battery_temperature,23.5
2023-01-16 23:26:08.245214,sensor.sm_a336b_battery_power,0.0
2023-01-16 23:26:10.953961,device_tracker.sm_a336b,home
2023-01-16 23:31:00.289905,device_tracker.sm_a336b,home
