time,app_me020666666666666667mory,battery_power,last_update_trigger,light_sensor,active_notification_count,pressure_sensor,battery_temperature,screen_brightness,device_locked,wifi_link_speed,interactive,doze_mode,battery_level,wifi_signal_strength,total_tx_gb,wifi_frequency,app_rx_gb,app_tx_gb,last_used_app,total_rx_gb,detected_activity,proximity_sensor,steps_sensor,headphones,volume_level_call,volume_level_music,volume_level_accessibility,music_active,wifi_connection,network_type,mobile_rx_gb,mobile_tx_gb,audio_mode,phone_state,volume_level_system,bluetooth_connection,bluetooth_state,battery_state,is_charging,charger_type,battery_health,ble_transmitter,do_not_disturb_sensor,screen_off_timeout,speakerphone,mobile_data,wifi_state,power_save,device_id
2023-01-29 14:00:00,0.024499999999999997,-0.005,android.intent.action.SCREEN_OFF,442.3333333333333,9.666666666666666,0,22.233333333333334,148.5,off,0,off,off,34,-1,1.443,0,0.0586,0.0318,com.avuscapital.trading212,45.4615,still,0,12788,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.2223333333333337,0.158,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 14:15:00,0.031,0.0,android.intent.action.SCREEN_OFF,0,9.666666666666666,0,24.1,148.5,off,0,off,off,33,-1,1.443,0,0.0587,0.0318,com.avuscapital.trading212,45.4615,still,0,12788,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.2223333333333337,0.158,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 14:30:00,0.02566666666666667,-0.0033333333333333335,android.intent.action.SCREEN_ON,270,7.5,0,24.1,148.5,off,0,on,off,33,-1,1.444,0,0.0587,0.0318,com.avuscapital.trading212,45.465,walking,0,12788,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.23,0.159,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 14:45:00,0.025,0.0,android.intent.action.SCREEN_ON,0,7.5,0,22.9,148.5,off,0,on,off,32,-1,1.444,0,0.0588,0.0319,com.avuscapital.trading212,45.465,walking,0,12788,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.23,0.159,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 15:00:00,0.028,0.0,android.intent.action.SCREEN_ON,3,7.5,0,20.7,148.5,off,0,on,off,32,-1,1.444,0,0.0588,0.0319,com.avuscapital.trading212,45.465,walking,0,12788,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.231,0.159,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 15:15:00,0.032,0.0,android.intent.action.SCREEN_ON,0,7.5,0,19.5,148.5,off,0,on,off,31,-1,1.444,0,0.0589,0.0319,com.avuscapital.trading212,45.465,walking,0,12788,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.231,0.159,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 15:30:00,0.018,0.0,android.intent.action.SCREEN_ON,0,7.5,0,17.7,148.5,off,0,on,off,31,-1,1.444,0,0.0589,0.0319,com.avuscapital.trading212,45.466,walking,0,12788,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.232,0.159,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 15:45:00,0.021,0.0,android.intent.action.SCREEN_ON,0,7.5,0,17.4,148.5,off,0,on,off,30,-1,1.444,0,0.059,0.0319,com.avuscapital.trading212,45.466,walking,0,12788,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.232,0.159,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 16:00:00,0.025,-0.0025,android.intent.action.SCREEN_ON,96.14285714285714,8,0,18.6,151,off,0,on,off,28.5,-1,1.445,0,0.0591,0.032,com.revolut.revolut,45.47,unknown,0,12788,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.236666666666667,0.16,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 16:15:00,0.0305,-0.0025,android.intent.action.SCREEN_ON,46.25,8,0,21.15,117,off,0,on,off,26,-1,1.445,0,0.0591,0.032,com.revolut.revolut,45.475,in_vehicle,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.24,0.16,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 16:30:00,0.025,-0.004,android.intent.action.SCREEN_OFF,61.75,2.0,0,28.55,42.5,off,0,off,off,22.5,-1,1.4475,0,0.0592,0.0321,com.revolut.revolut,45.560500000000005,in_vehicle,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.321333333333333,0.1625,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 16:45:00,0.033,-0.0033333333333333335,android.intent.action.SCREEN_OFF,79.66666666666667,2.0,0,30.0,42.5,on,0,off,off,20.5,-1,1.449,0,0.0593,0.0321,com.revolut.revolut,45.582,in_vehicle,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.3475,0.1625,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 17:00:00,0.020499999999999997,0,android.intent.action.SCREEN_OFF,77.0,2.0,0,29.0,28,on,0,off,off,19,-1,1.449,0,0.0594,0.0321,com.revolut.revolut,45.583,in_vehicle,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.349,0.164,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 17:15:00,0.020499999999999997,0,android.intent.action.SCREEN_OFF,77.0,2.0,0,29.0,28,on,0,off,off,19,-1,1.449,0,0.0594,0.0321,com.revolut.revolut,45.583,in_vehicle,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.349,0.164,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 17:30:00,0.029000000000000005,-0.004,android.intent.action.SCREEN_ON,219.66666666666666,4,0,27.6,28,on,0,on,off,18,-1,1.449,0,0.0595,0.0321,com.revolut.revolut,45.583,unknown,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.349,0.164,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 17:45:00,0.035,0.0,android.intent.action.SCREEN_ON,0,4,0,27.6,28,on,0,on,off,18,-1,1.449,0,0.0595,0.0321,com.revolut.revolut,45.583,unknown,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.349,0.164,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 18:00:00,0.021,0.0,android.intent.action.SCREEN_ON,0,4,0,26.9,28,on,0,on,off,17,-1,1.449,0,0.0595,0.0321,com.revolut.revolut,45.584,unknown,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.349,0.164,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 18:15:00,0.0284,-0.004,android.intent.action.SCREEN_ON,424.3333333333333,4.0,0,27.9,28,on,0,on,off,16,-1,1.45,0,0.0596,0.0322,com.revolut.revolut,45.597,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.3565,0.165,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 18:30:00,0.0248,-0.0025,SensorWorker,386.0,2.5,0,26.8,28,on,0,on,off,16,-1,1.45,0,0.0596,0.0322,com.revolut.revolut,45.598,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.364,0.165,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 18:45:00,0.031,0,SensorWorker,436.5,3.5,0,26.8,28,on,0,on,off,15,-1,1.45,0,0.0596,0.0322,com.revolut.revolut,45.598,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.364,0.165,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 19:00:00,0.025599999999999994,-0.004,android.intent.action.SCREEN_ON,116.75,3.5,0,27.9,18,on,0,on,off,15,-1,1.451,0,0.0597,0.0323,com.revolut.revolut,45.6015,unknown,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.369,0.166,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 19:15:00,0.03266666666666667,-0.0033333333333333335,android.intent.action.SCREEN_ON,49.333333333333336,5,0,28.25,18,on,0,on,off,14,-1,1.451,0,0.0597,0.0323,com.revolut.revolut,45.6015,unknown,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.37,0.166,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 19:30:00,0.024399999999999998,-0.004,android.intent.action.SCREEN_ON,38.333333333333336,3,0,30.25,12,off,0,on,off,13,-1,1.452,0,0.0597,0.0323,com.revolut.revolut,45.616,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.3815,0.166,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 19:45:00,0.031,0.0,android.intent.action.SCREEN_ON,0,3,0,30.25,12,off,0,on,off,13,-1,1.452,0,0.0597,0.0323,com.revolut.revolut,45.616,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.3815,0.166,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 20:00:00,0.031,0.0,android.intent.action.SCREEN_ON,0,3,0,30.25,12,off,0,on,off,13,-1,1.452,0,0.0597,0.0323,com.revolut.revolut,45.616,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.3815,0.166,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 20:15:00,0.031,0.0,android.intent.action.SCREEN_ON,0,3,0,30.25,12,off,0,on,off,13,-1,1.452,0,0.0597,0.0323,com.revolut.revolut,45.616,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.3815,0.166,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 20:30:00,0.031,0.0,android.intent.action.SCREEN_ON,0,3,0,30.25,12,off,0,on,off,13,-1,1.452,0,0.0597,0.0323,com.revolut.revolut,45.616,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.3815,0.166,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 20:45:00,0.031,0.0,android.intent.action.SCREEN_ON,0,3,0,30.25,12,off,0,on,off,13,-1,1.452,0,0.0597,0.0323,com.revolut.revolut,45.616,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.3815,0.166,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 21:00:00,0.031,0.0,android.intent.action.SCREEN_ON,0,3,0,30.25,12,off,0,on,off,13,-1,1.452,0,0.0597,0.0323,com.revolut.revolut,45.616,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.3815,0.166,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 21:15:00,0.031,0.0,android.intent.action.SCREEN_ON,0,3,0,30.25,12,off,0,on,off,13,-1,1.452,0,0.0597,0.0323,com.revolut.revolut,45.616,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.3815,0.166,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 21:30:00,0.036,-0.01,android.intent.action.SCREEN_ON,0,5,0,32.9,12,off,0,on,off,11,-1,1.452,0,0.0598,0.0323,com.revolut.revolut,45.622,still,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.393,0.172,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 21:45:00,0.027714285714285712,-0.0025,io.homeassistant.companion.android.UPDATE_SENSORS,106.25,5.5,0,31.6,12,on,0,off,off,10,-1,1.452,0,0.06155,0.0324,io.homeassistant.companion.android,45.625,unknown,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.396,0.173,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 22:00:00,0.03025,-0.0025,SensorWorker,0,3.6666666666666665,0,27.6,12,on,0,on,off,9,-1,1.453,0,0.06175,0.0325,io.homeassistant.companion.android,45.627,in_vehicle,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.398,0.173,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 22:15:00,0.019,0.0,SensorWorker,0,3.6666666666666665,0,29.2,12,on,0,on,off,8,-1,1.453,0,0.06175,0.0325,io.homeassistant.companion.android,45.627,in_vehicle,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.398,0.173,in_communication,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 22:30:00,0.029555555555555557,-0.0033333333333333335,android.intent.action.PHONE_STATE,0,3.5,0,31.25,12,off,52,on,off,7,-1,1.453,2412,0.0619,0.0325,io.homeassistant.companion.android,45.627,tilting,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.398,0.173,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 22:45:00,0.025,0.0,android.intent.action.PHONE_STATE,0,3.5,0,20.3,12,off,52,on,off,7,-79,1.454,2412,0.0619,0.0325,io.homeassistant.companion.android,45.636,tilting,0,12789,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 23:00:00,0.03045454545454546,-0.0019999999999999996,android.intent.action.SCREEN_ON,31.8,3.0,0,17.7,12,off,213.75,on,off,8.0,-81,1.455,5500,0.062,0.0326,io.homeassistant.companion.android,45.637,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.406,0.173,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 23:15:00,0.023666666666666666,-0.0019999999999999996,android.intent.action.BATTERY_OKAY,27.0,3.0,0,18.700000000000003,12,off,213.75,on,off,21.0,-81,1.455,5500,0.062,0.0326,io.homeassistant.companion.android,45.638,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.406,0.173,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 23:30:00,0.036,-0.0019999999999999996,android.intent.action.BATTERY_OKAY,27.0,3.0,0,19.3,12,off,351,on,off,28,-52,1.456,5500,0.0621,0.0326,io.homeassistant.companion.android,45.638,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,3.406,0.173,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-29 23:45:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 00:00:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 00:15:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 00:30:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 00:45:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 01:00:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 01:15:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 01:30:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 01:45:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 02:00:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 02:15:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 02:30:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 02:45:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 03:00:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 03:15:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 03:30:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 03:45:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 04:00:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 04:15:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 04:30:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 04:45:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 05:00:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 05:15:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 05:30:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 05:45:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 06:00:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 06:15:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 06:30:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
2023-01-30 06:45:00,0.027,0.0,android.intent.action.BATTERY_OKAY,55,3.0,0,19.9,12,off,351,on,off,35,-52,1.457,5500,0.0621,0.0326,io.homeassistant.companion.android,45.654,unknown,0,12824.5,off,5.0,7.5,8.0,on,MEO-CASA2D,cellular,0.005,0.005,in_call,offhook,0,0,off,discharging,off,none,good,transmitting,unknown,unknown,on,off,off,off,SMA336B
