last_updated,entity_id,state
2023-01-21 14:09:15.203947,sensor.cph2371_battery_level,7
2023-01-21 14:09:15.206121,sensor.cph2371_battery_temperature,30.9
2023-01-21 14:09:15.208209,sensor.cph2371_battery_power,0.0
2023-01-21 14:09:15.213065,sensor.cph2371_bluetooth_connection,1
2023-01-21 14:09:15.215111,sensor.cph2371_last_update_trigger,SensorWorker
2023-01-21 14:09:15.219919,sensor.cph2371_steps_sensor,38027
2023-01-21 14:09:15.572976,sensor.cph2371_app_memory,0.02
2023-01-21 14:09:15.580364,sensor.cph2371_battery_power,0.0
2023-01-21 14:09:15.585183,sensor.cph2371_geocoded_location,"Av. Mal. Humberto Delgado 110, 4760-012 Vila Nova de Famalicão, Portugal"
2023-01-21 14:09:15.588865,sensor.cph2371_steps_sensor,38038
2023-01-21 14:09:38.869986,device_tracker.cph2371,home
2023-01-21 14:09:39.399217,sensor.cph2371_app_memory,0.023
2023-01-21 14:09:39.401487,sensor.cph2371_battery_power,0.0
2023-01-21 14:09:39.405562,sensor.cph2371_last_update_trigger,android.net.wifi.STATE_CHANGE
2023-01-21 14:09:39.407417,sensor.cph2371_wifi_connection,MEO-CASA2D
2023-01-21 14:09:39.409181,sensor.cph2371_wifi_link_speed,72
2023-01-21 14:09:39.413297,sensor.cph2371_wifi_frequency,2412
2023-01-21 14:09:39.415286,sensor.cph2371_steps_sensor,38069
2023-01-21 14:09:39.499564,sensor.cph2371_geocoded_location,"Av. Mal. Humberto Delgado 124, 4760-012 Vila Nova de Famalicão, Portugal"
2023-01-21 14:09:39.695676,sensor.cph2371_app_memory,0.024
2023-01-21 14:09:39.698786,sensor.cph2371_battery_power,0.0
2023-01-21 14:09:39.712599,sensor.cph2371_app_memory,0.025
2023-01-21 14:09:41.739323,sensor.cph2371_app_rx_gb,0.0168
2023-01-21 14:09:41.742690,sensor.cph2371_app_memory,0.021
2023-01-21 14:09:41.744632,sensor.cph2371_battery_power,0.0
2023-01-21 14:10:48.141584,device_tracker.cph2371,home
2023-01-21 14:13:25.934207,sensor.cph2371_app_memory,0.025
2023-01-21 14:13:25.938248,sensor.cph2371_battery_temperature,28.6
2023-01-21 14:13:25.940485,sensor.cph2371_battery_power,0.0
2023-01-21 14:13:25.942575,sensor.cph2371_screen_brightness,116
2023-01-21 14:13:25.947255,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 14:13:25.949366,sensor.cph2371_light_sensor,3
2023-01-21 14:13:25.953661,sensor.cph2371_network_type,wifi
2023-01-21 14:13:25.955710,binary_sensor.cph2371_interactive,on
2023-01-21 14:13:25.957562,sensor.cph2371_steps_sensor,38154
2023-01-21 14:13:25.961015,sensor.cph2371_mobile_rx_gb,0.827
2023-01-21 14:13:25.962964,sensor.cph2371_mobile_tx_gb,0.067
2023-01-21 14:14:00.054260,sensor.cph2371_detected_activity,still
2023-01-21 14:14:00.057926,sensor.cph2371_app_memory,0.027
2023-01-21 14:14:00.060110,sensor.cph2371_battery_temperature,28.1
2023-01-21 14:14:00.062167,sensor.cph2371_battery_power,0.0
2023-01-21 14:14:00.067006,sensor.cph2371_screen_brightness,1
2023-01-21 14:14:00.069217,binary_sensor.cph2371_device_locked,off
2023-01-21 14:14:00.071063,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 14:14:00.073980,binary_sensor.cph2371_interactive,off
2023-01-21 14:14:00.075831,sensor.cph2371_steps_sensor,38165
2023-01-21 14:14:00.080404,sensor.cph2371_total_rx_gb,7.684
2023-01-21 14:19:24.192701,sensor.cph2371_app_memory,0.016
2023-01-21 14:19:24.199482,sensor.cph2371_battery_temperature,23.8
2023-01-21 14:19:24.201602,sensor.cph2371_battery_power,0.0
2023-01-21 14:19:24.203838,sensor.cph2371_screen_brightness,136
2023-01-21 14:19:24.205821,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 14:19:24.207838,sensor.cph2371_light_sensor,542
2023-01-21 14:19:24.209776,binary_sensor.cph2371_interactive,on
2023-01-21 14:19:24.211613,sensor.cph2371_total_rx_gb,7.685
2023-01-21 14:19:24.216184,sensor.cph2371_total_tx_gb,3.029
2023-01-21 14:19:25.737945,sensor.cph2371_app_memory,0.019
2023-01-21 14:19:25.740225,sensor.cph2371_battery_power,0.0
2023-01-21 14:19:25.744460,sensor.cph2371_last_used_app,io.homeassistant.companion.android
2023-01-21 14:19:25.746576,sensor.cph2371_last_update_trigger,SensorWorker
2023-01-21 14:19:25.748630,sensor.cph2371_light_sensor,428
2023-01-21 14:19:25.750462,sensor.cph2371_proximity_sensor,far
2023-01-21 14:19:31.148673,sensor.cph2371_app_rx_gb,0.0169
2023-01-21 14:19:31.152404,sensor.cph2371_app_memory,0.022
2023-01-21 14:19:31.154655,sensor.cph2371_battery_power,0.0
2023-01-21 14:19:31.156711,sensor.cph2371_last_used_app,com.android.launcher
2023-01-21 14:19:31.161311,sensor.cph2371_last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS
2023-01-21 14:19:31.163313,sensor.cph2371_light_sensor,506
2023-01-21 14:20:16.983826,sensor.cph2371_app_rx_gb,0.017
2023-01-21 14:20:16.987247,sensor.cph2371_app_memory,0.026
2023-01-21 14:20:16.989503,sensor.cph2371_battery_temperature,23.5
2023-01-21 14:20:16.991577,sensor.cph2371_battery_power,0.0
2023-01-21 14:20:16.997485,sensor.cph2371_screen_brightness,1
2023-01-21 14:20:16.999549,sensor.cph2371_last_used_app,com.whatsapp
2023-01-21 14:20:17.003466,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 14:20:17.005480,sensor.cph2371_active_notification_count,6
2023-01-21 14:20:17.007423,binary_sensor.cph2371_interactive,off
2023-01-21 14:30:16.586636,device_tracker.cph2371,home
2023-01-21 14:31:27.304484,sensor.cph2371_app_memory,0.018
2023-01-21 14:31:27.306731,sensor.cph2371_battery_level,6
2023-01-21 14:31:27.308768,sensor.cph2371_battery_temperature,20.9
2023-01-21 14:31:27.313179,sensor.cph2371_battery_power,0.0
2023-01-21 14:31:27.315442,sensor.cph2371_screen_brightness,130
2023-01-21 14:31:27.318115,binary_sensor.cph2371_device_locked,on
2023-01-21 14:31:27.319950,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 14:31:27.321820,sensor.cph2371_light_sensor,501
2023-01-21 14:31:27.326934,sensor.cph2371_active_notification_count,7
2023-01-21 14:31:27.328838,binary_sensor.cph2371_interactive,on
2023-01-21 14:31:37.783280,sensor.cph2371_app_rx_gb,0.0171
2023-01-21 14:31:37.787005,sensor.cph2371_app_tx_gb,0.0085
2023-01-21 14:31:37.789111,sensor.cph2371_app_memory,0.02
2023-01-21 14:31:37.790977,sensor.cph2371_battery_temperature,20.5
2023-01-21 14:31:37.794538,sensor.cph2371_battery_power,0.0
2023-01-21 14:31:37.796398,sensor.cph2371_screen_brightness,1
2023-01-21 14:31:37.798174,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 14:31:37.802105,binary_sensor.cph2371_interactive,off
2023-01-21 14:31:37.803960,sensor.cph2371_total_rx_gb,7.686
2023-01-21 14:36:38.531447,sensor.cph2371_app_memory,0.022
2023-01-21 14:36:38.533862,sensor.cph2371_battery_power,0.0
2023-01-21 14:36:38.537159,sensor.cph2371_last_update_trigger,SensorWorker
2023-01-21 14:36:38.538848,sensor.cph2371_light_sensor,508
2023-01-21 14:38:04.930923,sensor.cph2371_app_memory,0.024
2023-01-21 14:38:04.933265,sensor.cph2371_battery_temperature,20.0
2023-01-21 14:38:04.936950,sensor.cph2371_battery_power,0.0
2023-01-21 14:38:04.939127,sensor.cph2371_screen_brightness,121
2023-01-21 14:38:04.941249,binary_sensor.cph2371_device_locked,off
2023-01-21 14:38:04.945277,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 14:38:04.947295,sensor.cph2371_light_sensor,126
2023-01-21 14:38:04.949267,binary_sensor.cph2371_interactive,on
2023-01-21 14:39:38.458237,sensor.cph2371_app_memory,0.026
2023-01-21 14:39:38.459444,sensor.cph2371_battery_power,0.0
2023-01-21 14:39:38.460686,sensor.cph2371_screen_brightness,1
2023-01-21 14:39:38.463554,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 14:39:38.465205,binary_sensor.cph2371_interactive,off
2023-01-21 14:39:38.466648,sensor.cph2371_total_rx_gb,7.687
2023-01-21 14:39:42.512212,sensor.cph2371_app_memory,0.028
2023-01-21 14:39:42.514480,sensor.cph2371_battery_power,0.0
2023-01-21 14:39:42.519241,binary_sensor.cph2371_device_locked,on
2023-01-21 14:39:42.521276,sensor.cph2371_last_update_trigger,android.net.wifi.STATE_CHANGE
2023-01-21 14:39:42.523247,sensor.cph2371_light_sensor,134
2023-01-21 14:40:48.524071,sensor.cph2371_app_memory,0.019
2023-01-21 14:40:48.528115,sensor.cph2371_battery_power,0.0
2023-01-21 14:40:48.532002,sensor.cph2371_screen_brightness,121
2023-01-21 14:40:48.534131,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 14:40:48.536110,sensor.cph2371_light_sensor,126
2023-01-21 14:40:48.540563,sensor.cph2371_active_notification_count,12
2023-01-21 14:40:48.542517,binary_sensor.cph2371_interactive,on
2023-01-21 14:40:58.959936,sensor.cph2371_app_memory,0.021
2023-01-21 14:40:58.962226,sensor.cph2371_battery_power,0.0
2023-01-21 14:40:58.968103,sensor.cph2371_screen_brightness,1
2023-01-21 14:40:58.970176,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 14:40:58.974562,binary_sensor.cph2371_interactive,off
2023-01-21 14:41:31.778730,sensor.cph2371_app_memory,0.013
2023-01-21 14:41:31.781107,sensor.cph2371_battery_power,0.0
2023-01-21 14:41:31.785881,sensor.cph2371_screen_brightness,121
2023-01-21 14:41:31.788049,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 14:41:31.790119,sensor.cph2371_light_sensor,93
2023-01-21 14:41:31.792092,binary_sensor.cph2371_interactive,on
2023-01-21 14:41:42.614041,sensor.cph2371_app_memory,0.015
2023-01-21 14:41:42.618657,sensor.cph2371_battery_power,0.0
2023-01-21 14:41:42.620748,sensor.cph2371_screen_brightness,1
2023-01-21 14:41:42.622856,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 14:41:42.624865,binary_sensor.cph2371_interactive,off
2023-01-21 14:43:13.656105,sensor.cph2371_app_memory,0.018
2023-01-21 14:43:13.658431,sensor.cph2371_battery_power,0.0
2023-01-21 14:43:13.661947,sensor.cph2371_screen_brightness,120
2023-01-21 14:43:13.663976,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 14:43:13.668142,sensor.cph2371_light_sensor,88
2023-01-21 14:43:13.670238,binary_sensor.cph2371_interactive,on
2023-01-21 14:43:24.673988,sensor.cph2371_app_memory,0.02
2023-01-21 14:43:24.677710,sensor.cph2371_battery_temperature,20.6
2023-01-21 14:43:24.679895,sensor.cph2371_battery_power,0.0
2023-01-21 14:43:24.681935,sensor.cph2371_screen_brightness,1
2023-01-21 14:43:24.686398,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 14:43:24.688580,binary_sensor.cph2371_interactive,off
2023-01-21 14:44:32.882134,sensor.cph2371_app_memory,0.023
2023-01-21 14:44:32.884487,sensor.cph2371_battery_power,0.0
2023-01-21 14:44:32.887956,sensor.cph2371_screen_brightness,121
2023-01-21 14:44:32.890071,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 14:44:32.895230,sensor.cph2371_light_sensor,91
2023-01-21 14:44:32.897372,binary_sensor.cph2371_interactive,on
2023-01-21 14:44:34.202778,sensor.cph2371_app_memory,0.016
2023-01-21 14:44:34.205139,sensor.cph2371_battery_power,0.0
2023-01-21 14:44:34.208618,sensor.cph2371_last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS
2023-01-21 14:44:34.210742,sensor.cph2371_light_sensor,121
2023-01-21 14:44:43.839037,sensor.cph2371_app_memory,0.018
2023-01-21 14:44:43.851815,sensor.cph2371_battery_power,0.0
2023-01-21 14:44:43.853991,sensor.cph2371_screen_brightness,1
2023-01-21 14:44:43.858101,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 14:44:43.860402,binary_sensor.cph2371_interactive,off
2023-01-21 14:44:58.674740,sensor.cph2371_app_rx_gb,0.0172
2023-01-21 14:44:58.678248,sensor.cph2371_app_memory,0.02
2023-01-21 14:44:58.680503,sensor.cph2371_battery_power,0.0
2023-01-21 14:44:58.682568,sensor.cph2371_screen_brightness,121
2023-01-21 14:44:58.687240,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 14:44:58.689334,sensor.cph2371_light_sensor,171
2023-01-21 14:44:58.692359,binary_sensor.cph2371_interactive,on
2023-01-21 14:45:38.279051,device_tracker.cph2371,home
2023-01-21 14:47:23.908491,sensor.cph2371_app_memory,0.023
2023-01-21 14:47:23.912117,sensor.cph2371_battery_level,5
2023-01-21 14:47:23.914349,sensor.cph2371_battery_temperature,21.4
2023-01-21 14:47:23.916420,sensor.cph2371_battery_power,0.0
2023-01-21 14:47:23.921053,sensor.cph2371_screen_brightness,1
2023-01-21 14:47:23.923290,binary_sensor.cph2371_device_locked,off
2023-01-21 14:47:23.925200,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 14:47:23.928894,sensor.cph2371_active_notification_count,7
2023-01-21 14:47:23.930870,binary_sensor.cph2371_interactive,off
2023-01-21 14:47:23.932772,sensor.cph2371_total_rx_gb,7.688
2023-01-21 14:48:12.369895,sensor.cph2371_app_memory,0.025
2023-01-21 14:48:12.373373,sensor.cph2371_battery_power,0.0
2023-01-21 14:48:12.375503,sensor.cph2371_screen_brightness,124
2023-01-21 14:48:12.377360,binary_sensor.cph2371_device_locked,on
2023-01-21 14:48:12.380895,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 14:48:12.382853,sensor.cph2371_light_sensor,272
2023-01-21 14:48:12.384630,binary_sensor.cph2371_interactive,on
2023-01-21 14:48:31.517914,sensor.cph2371_app_memory,0.027
2023-01-21 14:48:31.521411,sensor.cph2371_battery_level,5
2023-01-21 14:48:31.523557,sensor.cph2371_battery_state,charging
2023-01-21 14:48:31.525740,binary_sensor.cph2371_is_charging,on
2023-01-21 14:48:31.529773,sensor.cph2371_charger_type,ac
2023-01-21 14:48:31.531835,sensor.cph2371_battery_power,0.0
2023-01-21 14:48:31.533851,sensor.cph2371_screen_brightness,117
2023-01-21 14:48:31.538290,binary_sensor.cph2371_device_locked,off
2023-01-21 14:48:31.540193,sensor.cph2371_last_update_trigger,android.intent.action.ACTION_POWER_CONNECTED
2023-01-21 14:48:36.888982,sensor.cph2371_app_memory,0.019
2023-01-21 14:48:36.891333,sensor.cph2371_battery_power,0.0
2023-01-21 14:48:36.894895,sensor.cph2371_light_sensor,11
2023-01-21 14:49:26.907602,sensor.cph2371_app_memory,0.021
2023-01-21 14:49:26.911334,sensor.cph2371_battery_level,8
2023-01-21 14:49:26.913663,sensor.cph2371_battery_temperature,30.2
2023-01-21 14:49:26.915747,sensor.cph2371_battery_power,0.0
2023-01-21 14:49:26.920429,sensor.cph2371_screen_brightness,1
2023-01-21 14:49:26.922493,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 14:49:26.926443,binary_sensor.cph2371_interactive,off
2023-01-21 14:49:26.928478,sensor.cph2371_total_tx_gb,3.03
2023-01-21 14:51:46.122513,sensor.cph2371_app_memory,0.023
2023-01-21 14:51:46.126140,sensor.cph2371_battery_level,20
2023-01-21 14:51:46.128373,sensor.cph2371_battery_temperature,36.4
2023-01-21 14:51:46.130456,sensor.cph2371_battery_power,0.0
2023-01-21 14:51:46.134421,binary_sensor.cph2371_device_locked,on
2023-01-21 14:51:46.136335,sensor.cph2371_last_update_trigger,android.intent.action.BATTERY_OKAY
2023-01-21 14:51:46.138177,sensor.cph2371_light_sensor,10
2023-01-21 14:51:51.681735,sensor.cph2371_app_memory,0.027
2023-01-21 14:51:51.685464,sensor.cph2371_battery_power,0.0
2023-01-21 14:55:20.253684,device_tracker.cph2371,home
2023-01-21 15:00:04.195958,sensor.cph2371_app_memory,0.016
2023-01-21 15:00:04.198241,sensor.cph2371_battery_level,52
2023-01-21 15:00:04.201778,sensor.cph2371_battery_temperature,40.5
2023-01-21 15:00:04.203820,sensor.cph2371_battery_power,0.0
2023-01-21 15:00:04.207942,sensor.cph2371_last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS
2023-01-21 15:00:04.210071,sensor.cph2371_total_rx_gb,7.689
2023-01-21 15:04:35.247421,device_tracker.cph2371,home
2023-01-21 15:07:23.305158,sensor.cph2371_app_memory,0.018
2023-01-21 15:07:23.308656,sensor.cph2371_battery_level,75
2023-01-21 15:07:23.310895,sensor.cph2371_battery_temperature,40.2
2023-01-21 15:07:23.312879,sensor.cph2371_battery_power,0.0
2023-01-21 15:07:23.317049,sensor.cph2371_last_update_trigger,SensorWorker
2023-01-21 15:07:23.319154,sensor.cph2371_total_rx_gb,7.69
2023-01-21 15:07:23.321128,sensor.cph2371_total_tx_gb,3.031
2023-01-21 15:07:51.823442,sensor.cph2371_app_memory,0.021
2023-01-21 15:07:51.827077,sensor.cph2371_audio_mode,ringing
2023-01-21 15:07:51.829265,sensor.cph2371_battery_level,76
2023-01-21 15:07:51.831375,sensor.cph2371_battery_temperature,40.3
2023-01-21 15:07:51.835304,sensor.cph2371_battery_power,0.0
2023-01-21 15:07:51.837374,sensor.cph2371_screen_brightness,86
2023-01-21 15:07:51.839341,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 15:07:51.843496,sensor.cph2371_light_sensor,11
2023-01-21 15:07:51.845440,sensor.cph2371_active_notification_count,8
2023-01-21 15:07:51.847310,binary_sensor.cph2371_interactive,on
2023-01-21 15:08:26.792568,sensor.cph2371_app_rx_gb,0.0173
2023-01-21 15:08:26.796058,sensor.cph2371_app_memory,0.024
2023-01-21 15:08:26.798154,sensor.cph2371_audio_mode,normal
2023-01-21 15:08:26.800204,sensor.cph2371_battery_level,77
2023-01-21 15:08:26.804001,sensor.cph2371_battery_temperature,40.1
2023-01-21 15:08:26.806074,sensor.cph2371_battery_power,0.0
2023-01-21 15:08:26.808046,sensor.cph2371_screen_brightness,1
2023-01-21 15:08:26.812429,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 15:08:26.814372,binary_sensor.cph2371_interactive,off
2023-01-21 15:09:43.863589,sensor.cph2371_app_memory,0.026
2023-01-21 15:09:43.867213,sensor.cph2371_battery_level,81
2023-01-21 15:09:43.869431,sensor.cph2371_battery_temperature,40.5
2023-01-21 15:09:43.871506,sensor.cph2371_battery_power,0.0
2023-01-21 15:09:43.875670,sensor.cph2371_last_update_trigger,android.net.wifi.STATE_CHANGE
2023-01-21 15:09:43.877681,sensor.cph2371_light_sensor,10
2023-01-21 15:10:29.131444,sensor.cph2371_app_tx_gb,0.0086
2023-01-21 15:10:29.135095,sensor.cph2371_app_memory,0.028
2023-01-21 15:10:29.137274,sensor.cph2371_battery_level,83
2023-01-21 15:10:29.139377,sensor.cph2371_battery_temperature,39.6
2023-01-21 15:10:29.143261,sensor.cph2371_battery_power,0.0
2023-01-21 15:10:29.145286,sensor.cph2371_screen_brightness,114
2023-01-21 15:10:29.151325,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 15:10:29.153314,sensor.cph2371_light_sensor,17
2023-01-21 15:10:29.155340,binary_sensor.cph2371_interactive,on
2023-01-21 15:11:30.196497,sensor.cph2371_app_memory,0.02
2023-01-21 15:11:30.198787,sensor.cph2371_battery_level,85
2023-01-21 15:11:30.202688,sensor.cph2371_battery_temperature,38.1
2023-01-21 15:11:30.204782,sensor.cph2371_battery_power,0.0
2023-01-21 15:11:30.206830,sensor.cph2371_screen_brightness,1
2023-01-21 15:11:30.211402,binary_sensor.cph2371_device_locked,off
2023-01-21 15:11:30.213328,sensor.cph2371_last_used_app,com.android.launcher
2023-01-21 15:11:30.215259,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 15:11:30.219895,sensor.cph2371_active_notification_count,7
2023-01-21 15:11:30.221881,binary_sensor.cph2371_interactive,off
2023-01-21 15:11:34.498976,sensor.cph2371_app_memory,0.013
2023-01-21 15:11:34.501775,sensor.cph2371_battery_temperature,38.0
2023-01-21 15:11:34.502736,sensor.cph2371_battery_power,0.0
2023-01-21 15:11:34.503532,sensor.cph2371_screen_brightness,114
2023-01-21 15:11:34.504410,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 15:11:34.505145,sensor.cph2371_light_sensor,12
2023-01-21 15:11:34.505923,sensor.cph2371_active_notification_count,12
2023-01-21 15:11:34.506703,binary_sensor.cph2371_interactive,on
2023-01-21 15:12:05.241592,sensor.cph2371_app_memory,0.015
2023-01-21 15:12:05.246271,sensor.cph2371_battery_level,86
2023-01-21 15:12:05.248455,sensor.cph2371_battery_temperature,37.9
2023-01-21 15:12:05.252830,sensor.cph2371_battery_power,0.0
2023-01-21 15:12:05.254942,sensor.cph2371_screen_brightness,1
2023-01-21 15:12:05.256844,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 15:12:05.260519,binary_sensor.cph2371_interactive,off
2023-01-21 15:15:02.933649,sensor.cph2371_app_memory,0.017
2023-01-21 15:15:02.940755,sensor.cph2371_battery_level,91
2023-01-21 15:15:02.943056,sensor.cph2371_battery_temperature,35.4
2023-01-21 15:15:02.945117,sensor.cph2371_battery_power,0.0
2023-01-21 15:15:02.949760,binary_sensor.cph2371_device_locked,on
2023-01-21 15:15:02.951728,sensor.cph2371_last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS
2023-01-21 15:15:02.957797,sensor.cph2371_light_sensor,11
2023-01-21 15:15:02.959925,sensor.cph2371_total_rx_gb,7.691
2023-01-21 15:21:05.011473,device_tracker.cph2371,home
2023-01-21 15:22:24.273949,sensor.cph2371_app_memory,0.019
2023-01-21 15:22:24.276353,sensor.cph2371_battery_level,97
2023-01-21 15:22:24.280797,sensor.cph2371_battery_temperature,30.9
2023-01-21 15:22:24.285569,sensor.cph2371_battery_power,0.0
2023-01-21 15:22:24.287637,sensor.cph2371_last_update_trigger,SensorWorker
2023-01-21 15:23:24.418824,sensor.cph2371_app_memory,0.021
2023-01-21 15:23:24.424206,sensor.cph2371_battery_temperature,30.3
2023-01-21 15:23:24.426418,sensor.cph2371_battery_power,0.0
2023-01-21 15:23:24.428463,sensor.cph2371_screen_brightness,84
2023-01-21 15:23:24.432635,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 15:23:24.434671,sensor.cph2371_light_sensor,14
2023-01-21 15:23:24.436661,binary_sensor.cph2371_interactive,on
2023-01-21 15:23:34.578706,device_tracker.cph2371,home
2023-01-21 15:24:32.171299,sensor.cph2371_app_memory,0.013
2023-01-21 15:24:32.173626,binary_sensor.cph2371_music_active,on
2023-01-21 15:24:32.177776,sensor.cph2371_battery_temperature,29.9
2023-01-21 15:24:32.179914,sensor.cph2371_battery_power,0.0
2023-01-21 15:24:32.181876,sensor.cph2371_screen_brightness,1
2023-01-21 15:24:32.187320,binary_sensor.cph2371_device_locked,off
2023-01-21 15:24:32.189172,sensor.cph2371_last_used_app,com.whatsapp
2023-01-21 15:24:32.193526,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 15:24:32.195543,binary_sensor.cph2371_interactive,off
2023-01-21 15:24:32.197409,sensor.cph2371_total_rx_gb,7.692
2023-01-21 15:24:53.777399,sensor.cph2371_app_memory,0.012
2023-01-21 15:24:53.779827,binary_sensor.cph2371_music_active,off
2023-01-21 15:24:53.781737,sensor.cph2371_battery_level,98
2023-01-21 15:24:53.785874,sensor.cph2371_battery_temperature,29.8
2023-01-21 15:24:53.787956,sensor.cph2371_battery_power,0.0
2023-01-21 15:24:53.789953,sensor.cph2371_screen_brightness,125
2023-01-21 15:24:53.794479,sensor.cph2371_geocoded_location,"Av. Mal. Humberto Delgado 112, 4760-012 Vila Nova de Famalicão, Portugal"
2023-01-21 15:24:53.798210,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 15:24:53.802660,sensor.cph2371_light_sensor,17
2023-01-21 15:24:53.804639,sensor.cph2371_active_notification_count,11
2023-01-21 15:24:53.806421,binary_sensor.cph2371_interactive,on
2023-01-21 15:24:55.766206,device_tracker.cph2371,home
2023-01-21 15:26:47.540878,sensor.cph2371_app_memory,0.014
2023-01-21 15:26:47.543223,sensor.cph2371_battery_temperature,29.6
2023-01-21 15:26:47.547504,sensor.cph2371_battery_power,0.0
2023-01-21 15:26:47.549579,sensor.cph2371_screen_brightness,1
2023-01-21 15:26:47.554332,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 15:26:47.556404,binary_sensor.cph2371_interactive,off
2023-01-21 15:26:47.558280,sensor.cph2371_total_tx_gb,3.032
2023-01-21 15:29:50.785293,sensor.cph2371_app_memory,0.018
2023-01-21 15:29:50.789677,sensor.cph2371_battery_level,100
2023-01-21 15:29:50.791876,sensor.cph2371_battery_state,full
2023-01-21 15:29:50.793999,sensor.cph2371_battery_temperature,28.5
2023-01-21 15:29:50.798670,sensor.cph2371_battery_power,0.0
2023-01-21 15:29:50.800700,sensor.cph2371_screen_brightness,110
2023-01-21 15:29:50.807804,binary_sensor.cph2371_device_locked,on
2023-01-21 15:29:50.809736,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 15:29:50.811593,sensor.cph2371_light_sensor,0
2023-01-21 15:29:50.815062,sensor.cph2371_active_notification_count,13
2023-01-21 15:29:50.816948,binary_sensor.cph2371_interactive,on
2023-01-21 15:30:01.831928,sensor.cph2371_app_rx_gb,0.0174
2023-01-21 15:30:01.834198,sensor.cph2371_app_memory,0.02
2023-01-21 15:30:01.840923,sensor.cph2371_screen_brightness,1
2023-01-21 15:30:01.842987,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 15:30:01.845077,binary_sensor.cph2371_interactive,off
2023-01-21 15:30:01.846909,sensor.cph2371_total_rx_gb,7.693
2023-01-21 15:30:32.778656,sensor.cph2371_app_memory,0.022
2023-01-21 15:30:32.785109,sensor.cph2371_last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS
2023-01-21 15:30:32.787126,sensor.cph2371_light_sensor,10
2023-01-21 15:34:22.588194,sensor.cph2371_app_memory,0.012
2023-01-21 15:34:22.590550,sensor.cph2371_battery_temperature,27.9
2023-01-21 15:34:22.596494,sensor.cph2371_screen_brightness,108
2023-01-21 15:34:22.598465,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON
2023-01-21 15:34:22.600320,sensor.cph2371_light_sensor,9
2023-01-21 15:34:22.604991,binary_sensor.cph2371_interactive,on
2023-01-21 15:34:22.606875,sensor.cph2371_total_rx_gb,7.694
2023-01-21 15:34:33.190113,sensor.cph2371_app_memory,0.014
2023-01-21 15:34:33.192438,sensor.cph2371_battery_temperature,26.9
2023-01-21 15:34:33.198839,sensor.cph2371_screen_brightness,1
2023-01-21 15:34:33.203067,sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF
2023-01-21 15:34:33.205175,binary_sensor.cph2371_interactive,off
2023-01-21 15:38:32.741726,sensor.cph2371_app_memory,0.016
