last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 06:07:43.001163
app_memory,0.015,2023-01-27 06:07:53.682588
battery_temperature,19.0,2023-01-27 06:07:53.684736
battery_power,0.0,2023-01-27 06:07:53.686603
screen_brightness,1,2023-01-27 06:07:53.691695
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 06:07:53.694017
interactive,off,2023-01-27 06:07:53.698652
app_memory,0.017,2023-01-27 06:08:02.678110
battery_power,0.0,2023-01-27 06:08:02.680208
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 06:08:02.682177
detected_activity,unknown,2023-01-27 06:08:08.785670
app_memory,0.019,2023-01-27 06:08:08.787702
battery_power,0.0,2023-01-27 06:08:08.791265
screen_brightness,39,2023-01-27 06:08:08.793152
interactive,on,2023-01-27 06:08:08.795001
app_memory,0.014,2023-01-27 06:08:08.981381
battery_power,0.0,2023-01-27 06:08:08.983405
last_update_trigger,SensorWorker,2023-01-27 06:08:08.985326
app_memory,0.015,2023-01-27 06:08:09.009322
app_memory,0.018,2023-01-27 06:08:19.777207
battery_power,0.0,2023-01-27 06:08:19.780692
screen_brightness,1,2023-01-27 06:08:19.782672
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 06:08:19.784488
interactive,off,2023-01-27 06:08:19.788408
app_memory,0.019,2023-01-27 06:08:20.197261
battery_power,0.0,2023-01-27 06:08:20.199341
screen_brightness,39,2023-01-27 06:08:20.201174
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 06:08:20.205498
interactive,on,2023-01-27 06:08:20.207426
app_memory,0.012,2023-01-27 06:08:20.382960
battery_power,0.0,2023-01-27 06:08:20.385060
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 06:08:20.386876
app_memory,0.014,2023-01-27 06:08:31.299635
battery_temperature,19.2,2023-01-27 06:08:31.302916
battery_power,0.0,2023-01-27 06:08:31.304853
screen_brightness,1,2023-01-27 06:08:31.306640
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 06:08:31.310234
interactive,off,2023-01-27 06:08:31.312103
app_memory,0.015,2023-01-27 06:08:33.610492
battery_power,0.0,2023-01-27 06:08:33.613079
screen_brightness,39,2023-01-27 06:08:33.614894
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 06:08:33.619485
interactive,on,2023-01-27 06:08:33.621395
app_memory,0.016,2023-01-27 06:08:33.670986
battery_temperature,19.3,2023-01-27 06:08:33.673051
app_memory,0.019,2023-01-27 06:08:43.463832
battery_power,0.0,2023-01-27 06:08:43.467237
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 06:08:43.469163
app_rx_gb,0.0034,2023-01-27 06:08:43.492373
app_memory,0.02,2023-01-27 06:08:43.495418
battery_power,0.0,2023-01-27 06:08:43.497357
app_memory,0.015,2023-01-27 06:08:43.582574
battery_power,0.0,2023-01-27 06:08:43.584531
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 06:08:43.586359
app_memory,0.018,2023-01-27 06:08:54.379767
battery_power,0.0,2023-01-27 06:08:54.381818
screen_brightness,1,2023-01-27 06:08:54.386370
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 06:08:54.388271
app_memory,0.019,2023-01-27 06:08:54.470360
battery_power,0.0,2023-01-27 06:08:54.472380
app_memory,0.017,2023-01-27 06:08:54.570595
battery_power,0.0,2023-01-27 06:08:54.572621
screen_brightness,39,2023-01-27 06:08:54.576687
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 06:08:54.578551
app_memory,0.019,2023-01-27 06:09:01.466449
battery_power,0.0,2023-01-27 06:09:01.468491
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 06:09:01.471968
app_memory,0.01,2023-01-27 06:09:04.205931
battery_power,0.0,2023-01-27 06:09:04.208001
app_memory,0.011,2023-01-27 06:09:04.240950
app_memory,0.013,2023-01-27 06:09:04.333393
battery_power,0.0,2023-01-27 06:09:04.335409
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 06:09:04.337190
app_memory,0.016,2023-01-27 06:09:26.815170
battery_temperature,19.7,2023-01-27 06:09:26.817301
battery_power,0.0,2023-01-27 06:09:26.819140
screen_brightness,1,2023-01-27 06:09:26.824822
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 06:09:26.826655
active_notification_count,3,2023-01-27 06:09:26.828474
interactive,off,2023-01-27 06:09:26.840826
app_memory,0.018,2023-01-27 06:10:06.407259
battery_temperature,20.0,2023-01-27 06:10:06.409272
battery_power,0.0,2023-01-27 06:10:06.412834
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 06:10:06.414715
app_memory,0.013,2023-01-27 06:11:11.529868
battery_power,0.0,2023-01-27 06:11:11.533070
light_sensor,9,2023-01-27 06:11:11.534969
total_rx_gb,0.83,2023-01-27 06:11:11.542441
app_memory,0.015,2023-01-27 06:11:53.720447
battery_power,0.0,2023-01-27 06:11:53.722466
screen_brightness,158,2023-01-27 06:11:53.726067
device_locked,off,2023-01-27 06:11:53.729518
light_sensor,0,2023-01-27 06:11:53.731220
interactive,on,2023-01-27 06:11:53.734642
steps_sensor,4563,2023-01-27 06:11:53.736479
app_memory,0.017,2023-01-27 06:11:53.936147
battery_power,0.0,2023-01-27 06:11:53.938170
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 06:11:53.942768
light_sensor,96,2023-01-27 06:11:53.944626
steps_sensor,4572,2023-01-27 06:11:53.946442
app_memory,0.019,2023-01-27 06:12:01.411441
battery_power,0.0,2023-01-27 06:12:01.414930
last_used_app,com.android.launcher,2023-01-27 06:12:01.416865
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 06:12:01.418696
light_sensor,94,2023-01-27 06:12:01.422623
active_notification_count,0,2023-01-27 06:12:01.424500
proximity_sensor,5,2023-01-27 06:12:01.426279
detected_activity,still,2023-01-27 06:12:31.005848
app_rx_gb,0.0035,2023-01-27 06:12:31.007807
app_memory,0.012,2023-01-27 06:12:31.011334
battery_temperature,20.7,2023-01-27 06:12:31.013261
battery_power,0.0,2023-01-27 06:12:31.015091
screen_brightness,1,2023-01-27 06:12:31.018813
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 06:12:31.020684
interactive,off,2023-01-27 06:12:31.022528
proximity_sensor,0,2023-01-27 06:12:31.024150
app_tx_gb,0.002,2023-01-27 06:13:14.742854
app_memory,0.014,2023-01-27 06:13:14.747447
battery_temperature,20.6,2023-01-27 06:13:14.750651
battery_power,0.0,2023-01-27 06:13:14.752516
screen_brightness,144,2023-01-27 06:13:14.757508
device_locked,on,2023-01-27 06:13:14.759416
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 06:13:14.763131
light_sensor,401,2023-01-27 06:13:14.764962
interactive,on,2023-01-27 06:13:14.766740
app_memory,0.016,2023-01-27 06:13:14.862238
battery_power,0.0,2023-01-27 06:13:14.865839
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 06:13:14.872205
light_sensor,214,2023-01-27 06:13:14.873976
app_memory,0.014,2023-01-27 06:13:14.915094
battery_power,0.0,2023-01-27 06:13:14.918656
light_sensor,571,2023-01-27 06:13:14.926650
app_memory,0.019,2023-01-27 06:13:18.025018
battery_power,0.0,2023-01-27 06:13:18.027063
screen_brightness,129,2023-01-27 06:13:18.028863
device_locked,off,2023-01-27 06:13:18.032970
last_used_app,io.homeassistant.companion.android,2023-01-27 06:13:18.034750
last_update_trigger,SensorWorker,2023-01-27 06:13:18.036567
light_sensor,233,2023-01-27 06:13:18.040901
app_rx_gb,0.0037,2023-01-27 06:13:28.413836
app_memory,0.014,2023-01-27 06:13:28.417503
battery_power,0.0,2023-01-27 06:13:28.420794
last_used_app,com.android.launcher,2023-01-27 06:13:28.422677
last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS,2023-01-27 06:13:28.426180
light_sensor,202,2023-01-27 06:13:28.428092
app_memory,0.016,2023-01-27 06:13:31.548312
battery_temperature,20.5,2023-01-27 06:13:31.550348
battery_power,0.0,2023-01-27 06:13:31.552195
device_locked,on,2023-01-27 06:13:31.557187
