app_memory,0.016,2023-01-27 00:37:39.181165
app_rx_gb,0.0205,2023-01-27 00:37:39.195519
app_memory,0.02,2023-01-27 00:37:39.197741
last_used_app,com.android.settings,2023-01-27 00:37:39.203185
last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS,2023-01-27 00:37:39.205061
light_sensor,14,2023-01-27 00:37:39.206891
wifi_link_speed,52,2023-01-27 00:37:39.210342
wifi_signal_strength,-62,2023-01-27 00:37:39.212174
active_notification_count,1,2023-01-27 00:37:39.213864
pressure_sensor,1014.6,2023-01-27 00:37:39.215528
last_used_app,io.homeassistant.companion.android,2023-01-27 00:37:39.579828
last_update_trigger,SensorWorker,2023-01-27 00:37:39.660795
active_notification_count,1,2023-01-27 00:37:39.868434
app_rx_gb,0.0206,2023-01-27 00:37:40.018193
app_tx_gb,0.0098,2023-01-27 00:37:40.020407
app_memory,0.016,2023-01-27 00:37:40.022257
app_memory,0.02,2023-01-27 00:38:16.727816
battery_level,62,2023-01-27 00:38:16.729937
battery_temperature,26.7,2023-01-27 00:38:16.733674
battery_power,0.0,2023-01-27 00:38:16.735701
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 00:38:16.737441
wifi_link_speed,57,2023-01-27 00:38:16.741764
wifi_signal_strength,-58,2023-01-27 00:38:16.743573
active_notification_count,0,2023-01-27 00:38:16.745290
app_memory,0.02,2023-01-27 00:38:17.463933
light_sensor,1,2023-01-27 00:38:17.473657
app_rx_gb,0.0207,2023-01-27 00:38:20.918960
app_memory,0.019,2023-01-27 00:38:20.921059
screen_brightness,29,2023-01-27 00:38:20.926254
last_update_trigger,SensorWorker,2023-01-27 00:38:20.928037
light_sensor,3,2023-01-27 00:38:20.929890
wifi_link_speed,86,2023-01-27 00:38:20.933551
active_notification_count,1,2023-01-27 00:38:20.935409
light_sensor,4,2023-01-27 00:38:21.015925
app_memory,0.014,2023-01-27 00:38:21.496709
app_memory,0.022,2023-01-27 00:38:21.649093
screen_brightness,84,2023-01-27 00:38:21.798991
app_memory,0.014,2023-01-27 00:38:22.148187
last_used_app,com.sec.android.app.launcher,2023-01-27 00:38:22.154871
last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS,2023-01-27 00:38:22.156954
light_sensor,15,2023-01-27 00:38:22.158835
wifi_link_speed,115,2023-01-27 00:38:22.162632
active_notification_count,0,2023-01-27 00:38:22.164487
app_memory,0.017,2023-01-27 00:38:25.674102
device_locked,on,2023-01-27 00:38:25.679339
last_used_app,com.microsoft.launcher,2023-01-27 00:38:25.681133
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 00:38:25.682895
wifi_signal_strength,-60,2023-01-27 00:38:25.686435
interactive,off,2023-01-27 00:38:25.689754
app_memory,0.019,2023-01-27 00:38:54.058221
screen_brightness,83,2023-01-27 00:38:54.063437
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 00:38:54.065360
light_sensor,2,2023-01-27 00:38:54.067276
wifi_link_speed,130,2023-01-27 00:38:54.070733
interactive,on,2023-01-27 00:38:54.072626
pressure_sensor,1014.7,2023-01-27 00:38:54.074334
app_memory,0.021,2023-01-27 00:39:00.428449
light_sensor,8,2023-01-27 00:39:00.432229
wifi_link_speed,104,2023-01-27 00:39:00.435655
wifi_signal_strength,-63,2023-01-27 00:39:00.437692
app_memory,0.023,2023-01-27 00:39:00.748931
screen_brightness,84,2023-01-27 00:39:00.754019
pressure_sensor,1014.6,2023-01-27 00:39:00.755900
proximity_sensor,0,2023-01-27 00:39:00.757670
app_memory,0.02,2023-01-27 00:39:07.599458
device_locked,off,2023-01-27 00:39:07.604347
last_used_app,io.homeassistant.companion.android,2023-01-27 00:39:07.605976
last_update_trigger,SensorWorker,2023-01-27 00:39:07.607655
light_sensor,2,2023-01-27 00:39:07.609278
wifi_link_speed,58,2023-01-27 00:39:07.613048
wifi_signal_strength,-65,2023-01-27 00:39:07.614768
active_notification_count,1,2023-01-27 00:39:07.616450
proximity_sensor,8,2023-01-27 00:39:07.618062
app_rx_gb,0.0209,2023-01-27 00:39:08.360318
app_memory,0.013,2023-01-27 00:39:08.362295
total_rx_gb,1.64,2023-01-27 00:39:08.370079
app_memory,0.017,2023-01-27 00:39:12.875516
app_rx_gb,0.021,2023-01-27 00:39:13.335681
app_tx_gb,0.0099,2023-01-27 00:39:13.337785
last_used_app,com.microsoft.launcher,2023-01-27 00:39:13.344594
last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS,2023-01-27 00:39:13.346450
wifi_link_speed,72,2023-01-27 00:39:13.348248
active_notification_count,0,2023-01-27 00:39:13.351664
app_memory,0.02,2023-01-27 00:39:16.974632
screen_brightness,29,2023-01-27 00:39:16.979290
last_used_app,com.android.settings,2023-01-27 00:39:16.980880
light_sensor,0,2023-01-27 00:39:16.982556
wifi_signal_strength,-64,2023-01-27 00:39:16.984173
active_notification_count,1,2023-01-27 00:39:16.987880
detected_activity,unknown,2023-01-27 00:39:17.291442
app_memory,0.02,2023-01-27 00:39:17.294928
proximity_sensor,0,2023-01-27 00:39:17.307665
app_memory,0.017,2023-01-27 00:39:18.671842
last_used_app,io.homeassistant.companion.android,2023-01-27 00:39:18.676494
last_update_trigger,SensorWorker,2023-01-27 00:39:18.678184
app_memory,0.021,2023-01-27 00:39:29.822352
battery_power,0.0,2023-01-27 00:39:29.825801
last_used_app,com.microsoft.launcher,2023-01-27 00:39:29.827602
